# TGList_YSF.txt downloaded from http://www.pistar.uk/downloads/TGList_YSF.txt
# Sourced from PiStar.UK Update Server
# Please report issues at https://www.facebook.com/groups/pistarusergroup/
# File updated on Friday 9th of December 2022
88411;88411
88473;88473
88621;88621
88647;88647
88748;88748
88818;88818
88843;88843
88856;88856
88888;88888
88972;88972
89100;89100
89193;89193
89207;89207
89213;89213
89230;89230
89234;89234
89600;89600
89797;89797
89902;89902
90044;90044
90084;90084
90100;90100
90123;90123
90124;90124
90228;90228
90443;90443
90448;90448
90882;90882
90884;90884
90897;90897
91070;91070
91100;91100
91117;91117
91122;91122
91159;91159
91160;91160
91407;91407
91713;91713
91738;91738
91740;91740
91756;91756
91764;91764
91767;91767
91800;91800
91879;91879
91903;91903
91944;91944
91957;91957
92078;92078
92093;92093
92142;92142
92160;92160
92161;92161
92207;92207
92227;92227
92349;92349
92469;92469
92516;92516
92538;92538
92585;92585
92637;92637
92688;92688
92708;92708
92722;92722
92740;92740
92802;92802
92805;92805
92967;92967
93032;93032
93262;93262
93284;93284
93319;93319
93342;93342
93424;93424
93571;93571
93591;93591
93753;93753
93884;93884
93887;93887
93894;93894
93917;93917
93918;93918
93935;93935
93958;93958
94254;94254
94341;94341
94369;94369
94390;94390
94404;94404
94533;94533
94577;94577
94610;94610
94614;94614
94624;94624
94716;94716
95215;95215
95279;95279
95424;95424
95569;95569
95623;95623
96011;96011
96124;96124
96259;96259
96265;96265
96308;96308
96370;96370
96442;96442
96455;96455
96621;96621
96887;96887
96888;96888
97164;97164
97215;97215
97273;97273
97501;97501
97629;97629
97658;97658
97689;97689
97790;97790
97806;97806
97975;97975
98002;98002
98011;98011
98452;98452
98640;98640
98796;98796
98899;98899
99032;99032
99307;99307
99358;99358
99487;99487
99539;99539
99603;99603
99605;99605
99686;99686
99791;99791
99797;99797
99901;99901
99991;99991
99996;99996
99999;99999
100100;FCS00100
100101;FCS00101
100102;FCS00102
100103;FCS00103
100104;FCS00104
100105;FCS00105
100106;FCS00106
100107;FCS00107
100108;FCS00108
100109;FCS00109
100110;FCS00110
100111;FCS00111
100112;FCS00112
100113;FCS00113
100114;FCS00114
100115;FCS00115
100116;FCS00116
100117;FCS00117
100118;FCS00118
100119;FCS00119
100120;FCS00120
100121;FCS00121
100122;FCS00122
100123;FCS00123
100124;FCS00124
100125;FCS00125
100126;FCS00126
100127;FCS00127
100128;FCS00128
100129;FCS00129
100130;FCS00130
100131;FCS00131
100132;FCS00132
100133;FCS00133
100134;FCS00134
100135;FCS00135
100136;FCS00136
100137;FCS00137
100138;FCS00138
100139;FCS00139
100140;FCS00140
100141;FCS00141
100142;FCS00142
100143;FCS00143
100144;FCS00144
100145;FCS00145
100146;FCS00146
100147;FCS00147
100148;FCS00148
100149;FCS00149
100150;FCS00150
100151;FCS00151
100152;FCS00152
100153;FCS00153
100154;FCS00154
100155;FCS00155
100156;FCS00156
100157;FCS00157
100158;FCS00158
100159;FCS00159
100160;FCS00160
100161;FCS00161
100162;FCS00162
100163;FCS00163
100164;FCS00164
100165;FCS00165
100166;FCS00166
100167;FCS00167
100168;FCS00168
100169;FCS00169
100170;FCS00170
100171;FCS00171
100172;FCS00172
100173;FCS00173
100174;FCS00174
100175;FCS00175
100176;FCS00176
100177;FCS00177
100178;FCS00178
100179;FCS00179
100180;FCS00180
100181;FCS00181
100182;FCS00182
100183;FCS00183
100184;FCS00184
100185;FCS00185
100186;FCS00186
100187;FCS00187
100188;FCS00188
100189;FCS00189
100190;FCS00190
100191;FCS00191
100192;FCS00192
100193;FCS00193
100194;FCS00194
100195;FCS00195
100196;FCS00196
100197;FCS00197
100198;FCS00198
100199;FCS00199
100200;FCS00200
100201;FCS00201
100202;FCS00202
100203;FCS00203
100204;FCS00204
100205;FCS00205
100206;FCS00206
100207;FCS00207
100208;FCS00208
100209;FCS00209
100210;FCS00210
100211;FCS00211
100212;FCS00212
100213;FCS00213
100214;FCS00214
100215;FCS00215
100216;FCS00216
100217;FCS00217
100218;FCS00218
100219;FCS00219
100220;FCS00220
100221;FCS00221
100222;FCS00222
100223;FCS00223
100224;FCS00224
100225;FCS00225
100226;FCS00226
100227;FCS00227
100228;FCS00228
100229;FCS00229
100230;FCS00230
100231;FCS00231
100232;FCS00232
100233;FCS00233
100234;FCS00234
100235;FCS00235
100236;FCS00236
100237;FCS00237
100238;FCS00238
100239;FCS00239
100240;FCS00240
100241;FCS00241
100242;FCS00242
100243;FCS00243
100244;FCS00244
100245;FCS00245
100246;FCS00246
100247;FCS00247
100248;FCS00248
100249;FCS00249
100250;FCS00250
100251;FCS00251
100252;FCS00252
100253;FCS00253
100254;FCS00254
100255;FCS00255
100256;FCS00256
100257;FCS00257
100258;FCS00258
100259;FCS00259
100260;FCS00260
100261;FCS00261
100262;FCS00262
100263;FCS00263
100264;FCS00264
100265;FCS00265
100266;FCS00266
100267;FCS00267
100268;FCS00268
100269;FCS00269
100270;FCS00270
100271;FCS00271
100272;FCS00272
100273;FCS00273
100274;FCS00274
100275;FCS00275
100276;FCS00276
100277;FCS00277
100278;FCS00278
100279;FCS00279
100280;FCS00280
100281;FCS00281
100282;FCS00282
100283;FCS00283
100284;FCS00284
100285;FCS00285
100286;FCS00286
100287;FCS00287
100288;FCS00288
100289;FCS00289
100290;FCS00290
100291;FCS00291
100292;FCS00292
100293;FCS00293
100294;FCS00294
100295;FCS00295
100296;FCS00296
100297;FCS00297
100298;FCS00298
100299;FCS00299
100300;FCS00300
100301;FCS00301
100302;FCS00302
100303;FCS00303
100304;FCS00304
100305;FCS00305
100306;FCS00306
100307;FCS00307
100308;FCS00308
100309;FCS00309
100310;FCS00310
100311;FCS00311
100312;FCS00312
100313;FCS00313
100314;FCS00314
100315;FCS00315
100316;FCS00316
100317;FCS00317
100318;FCS00318
100319;FCS00319
100320;FCS00320
100321;FCS00321
100322;FCS00322
100323;FCS00323
100324;FCS00324
100325;FCS00325
100326;FCS00326
100327;FCS00327
100328;FCS00328
100329;FCS00329
100330;FCS00330
100331;FCS00331
100332;FCS00332
100333;FCS00333
100334;FCS00334
100335;FCS00335
100336;FCS00336
100337;FCS00337
100338;FCS00338
100339;FCS00339
100340;FCS00340
100341;FCS00341
100342;FCS00342
100343;FCS00343
100344;FCS00344
100345;FCS00345
100346;FCS00346
100347;FCS00347
100348;FCS00348
100349;FCS00349
100350;FCS00350
100351;FCS00351
100352;FCS00352
100353;FCS00353
100354;FCS00354
100355;FCS00355
100356;FCS00356
100357;FCS00357
100358;FCS00358
100359;FCS00359
100360;FCS00360
100361;FCS00361
100362;FCS00362
100363;FCS00363
100364;FCS00364
100365;FCS00365
100366;FCS00366
100367;FCS00367
100368;FCS00368
100369;FCS00369
100370;FCS00370
100371;FCS00371
100372;FCS00372
100373;FCS00373
100374;FCS00374
100375;FCS00375
100376;FCS00376
100377;FCS00377
100378;FCS00378
100379;FCS00379
100380;FCS00380
100381;FCS00381
100382;FCS00382
100383;FCS00383
100384;FCS00384
100385;FCS00385
100386;FCS00386
100387;FCS00387
100388;FCS00388
100389;FCS00389
100390;FCS00390
100391;FCS00391
100392;FCS00392
100393;FCS00393
100394;FCS00394
100395;FCS00395
100396;FCS00396
100397;FCS00397
100398;FCS00398
100399;FCS00399
100400;FCS00400
100401;FCS00401
100402;FCS00402
100403;FCS00403
100404;FCS00404
100405;FCS00405
100406;FCS00406
100407;FCS00407
100408;FCS00408
100409;FCS00409
100410;FCS00410
100411;FCS00411
100412;FCS00412
100413;FCS00413
100414;FCS00414
100415;FCS00415
100416;FCS00416
100417;FCS00417
100418;FCS00418
100419;FCS00419
100420;FCS00420
100421;FCS00421
100422;FCS00422
100423;FCS00423
100424;FCS00424
100425;FCS00425
100426;FCS00426
100427;FCS00427
100428;FCS00428
100429;FCS00429
100430;FCS00430
100431;FCS00431
100432;FCS00432
100433;FCS00433
100434;FCS00434
100435;FCS00435
100436;FCS00436
100437;FCS00437
100438;FCS00438
100439;FCS00439
100440;FCS00440
100441;FCS00441
100442;FCS00442
100443;FCS00443
100444;FCS00444
100445;FCS00445
100446;FCS00446
100447;FCS00447
100448;FCS00448
100449;FCS00449
100450;FCS00450
100451;FCS00451
100452;FCS00452
100453;FCS00453
100454;FCS00454
100455;FCS00455
100456;FCS00456
100457;FCS00457
100458;FCS00458
100459;FCS00459
100460;FCS00460
100461;FCS00461
100462;FCS00462
100463;FCS00463
100464;FCS00464
100465;FCS00465
100466;FCS00466
100467;FCS00467
100468;FCS00468
100469;FCS00469
100470;FCS00470
100471;FCS00471
100472;FCS00472
100473;FCS00473
100474;FCS00474
100475;FCS00475
100476;FCS00476
100477;FCS00477
100478;FCS00478
100479;FCS00479
100480;FCS00480
100481;FCS00481
100482;FCS00482
100483;FCS00483
100484;FCS00484
100485;FCS00485
100486;FCS00486
100487;FCS00487
100488;FCS00488
100489;FCS00489
100490;FCS00490
100491;FCS00491
100492;FCS00492
100493;FCS00493
100494;FCS00494
100495;FCS00495
100496;FCS00496
100497;FCS00497
100498;FCS00498
100499;FCS00499
120200;FCS20200
120201;FCS20201
120202;FCS20202
120203;FCS20203
120204;FCS20204
120205;FCS20205
120206;FCS20206
120207;FCS20207
120208;FCS20208
120209;FCS20209
120210;FCS20210
120211;FCS20211
120212;FCS20212
120213;FCS20213
120214;FCS20214
120215;FCS20215
120216;FCS20216
120217;FCS20217
120218;FCS20218
120219;FCS20219
120220;FCS20220
120221;FCS20221
120222;FCS20222
120223;FCS20223
120224;FCS20224
120225;FCS20225
120226;FCS20226
120227;FCS20227
120228;FCS20228
120229;FCS20229
120230;FCS20230
120231;FCS20231
120232;FCS20232
120233;FCS20233
120234;FCS20234
120235;FCS20235
120236;FCS20236
120237;FCS20237
120238;FCS20238
120239;FCS20239
120240;FCS20240
120241;FCS20241
120242;FCS20242
120243;FCS20243
120244;FCS20244
120245;FCS20245
120246;FCS20246
120247;FCS20247
120248;FCS20248
120249;FCS20249
120250;FCS20250
120251;FCS20251
120252;FCS20252
120253;FCS20253
120254;FCS20254
120255;FCS20255
120256;FCS20256
120257;FCS20257
120258;FCS20258
120259;FCS20259
120260;FCS20260
120261;FCS20261
120262;FCS20262
120263;FCS20263
120264;FCS20264
120265;FCS20265
120266;FCS20266
120267;FCS20267
120268;FCS20268
120269;FCS20269
120270;FCS20270
120271;FCS20271
120272;FCS20272
120273;FCS20273
120274;FCS20274
120275;FCS20275
120276;FCS20276
120277;FCS20277
120278;FCS20278
120279;FCS20279
120280;FCS20280
120281;FCS20281
120282;FCS20282
120283;FCS20283
120284;FCS20284
120285;FCS20285
120286;FCS20286
120287;FCS20287
120288;FCS20288
120289;FCS20289
120290;FCS20290
120291;FCS20291
120292;FCS20292
120293;FCS20293
120294;FCS20294
120295;FCS20295
120296;FCS20296
120297;FCS20297
120298;FCS20298
120299;FCS20299
120700;FCS20700
120701;FCS20701
120702;FCS20702
120703;FCS20703
120704;FCS20704
120705;FCS20705
120706;FCS20706
120707;FCS20707
120708;FCS20708
120709;FCS20709
120710;FCS20710
120711;FCS20711
120712;FCS20712
120713;FCS20713
120714;FCS20714
120715;FCS20715
120716;FCS20716
120717;FCS20717
120718;FCS20718
120719;FCS20719
120720;FCS20720
120721;FCS20721
120722;FCS20722
120723;FCS20723
120724;FCS20724
120725;FCS20725
120726;FCS20726
120727;FCS20727
120728;FCS20728
120729;FCS20729
120730;FCS20730
120731;FCS20731
120732;FCS20732
120733;FCS20733
120734;FCS20734
120735;FCS20735
120736;FCS20736
120737;FCS20737
120738;FCS20738
120739;FCS20739
120740;FCS20740
120741;FCS20741
120742;FCS20742
120743;FCS20743
120744;FCS20744
120745;FCS20745
120746;FCS20746
120747;FCS20747
120748;FCS20748
120749;FCS20749
120750;FCS20750
120751;FCS20751
120752;FCS20752
120753;FCS20753
120754;FCS20754
120755;FCS20755
120756;FCS20756
120757;FCS20757
120758;FCS20758
120759;FCS20759
120760;FCS20760
120761;FCS20761
120762;FCS20762
120763;FCS20763
120764;FCS20764
120765;FCS20765
120766;FCS20766
120767;FCS20767
120768;FCS20768
120769;FCS20769
120770;FCS20770
120771;FCS20771
120772;FCS20772
120773;FCS20773
120774;FCS20774
120775;FCS20775
120776;FCS20776
120777;FCS20777
120778;FCS20778
120779;FCS20779
120780;FCS20780
120781;FCS20781
120782;FCS20782
120783;FCS20783
120784;FCS20784
120785;FCS20785
120786;FCS20786
120787;FCS20787
120788;FCS20788
120789;FCS20789
120790;FCS20790
120791;FCS20791
120792;FCS20792
120793;FCS20793
120794;FCS20794
120795;FCS20795
120796;FCS20796
120797;FCS20797
120798;FCS20798
120799;FCS20799
120800;FCS20800
120801;FCS20801
120802;FCS20802
120803;FCS20803
120804;FCS20804
120805;FCS20805
120806;FCS20806
120807;FCS20807
120808;FCS20808
120809;FCS20809
120810;FCS20810
120811;FCS20811
120812;FCS20812
120813;FCS20813
120814;FCS20814
120815;FCS20815
120816;FCS20816
120817;FCS20817
120818;FCS20818
120819;FCS20819
120820;FCS20820
120821;FCS20821
120822;FCS20822
120823;FCS20823
120824;FCS20824
120825;FCS20825
120826;FCS20826
120827;FCS20827
120828;FCS20828
120829;FCS20829
120830;FCS20830
120831;FCS20831
120832;FCS20832
120833;FCS20833
120834;FCS20834
120835;FCS20835
120836;FCS20836
120837;FCS20837
120838;FCS20838
120839;FCS20839
120840;FCS20840
120841;FCS20841
120842;FCS20842
120843;FCS20843
120844;FCS20844
120845;FCS20845
120846;FCS20846
120847;FCS20847
120848;FCS20848
120849;FCS20849
120850;FCS20850
120851;FCS20851
120852;FCS20852
120853;FCS20853
120854;FCS20854
120855;FCS20855
120856;FCS20856
120857;FCS20857
120858;FCS20858
120859;FCS20859
120860;FCS20860
120861;FCS20861
120862;FCS20862
120863;FCS20863
120864;FCS20864
120865;FCS20865
120866;FCS20866
120867;FCS20867
